path,label
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/n0042.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/W1096.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb1235.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/c0175.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB1554.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/B0210.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/q0182.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/i0776.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/j0372.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0370.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zc0571.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Y0567.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/U0411.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/E0004.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e0536.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/U0223.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0121.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0487.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/o0429.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0607.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB0199.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/a1128.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Y0278.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/M0464.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/L0595.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/o0426.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/n0793.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0297.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X1361.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0685.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/j0017.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/V0083.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/a1117.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0095.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb0743.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0640.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x0412.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0154.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X1458.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A1049.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0283.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/T0169.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/y1521.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZC1177.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/i0853.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/k0063.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0839.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/W0164.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Y0553.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0304.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0699.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0597.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/S0326.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/R0082.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb1037.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb0429.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/d0340.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB0574.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/M0549.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/m0485.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/v0306.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/o0456.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0432.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/D0151.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/E0092.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/i0896.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZC0013.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/T0713.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/d0698.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/o0633.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/G0532.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0397.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0881.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e1018.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1229.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/u0093.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/w0220.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/a0014.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0785.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0087.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0655.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/v0675.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb0002.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/U0331.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e0503.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x0597.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/y0514.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e0998.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0343.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/b0086.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/j0024.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb1131.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0087.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/a1028.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/y0515.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0453.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0372.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1183.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/m0056.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/G0438.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0033.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N1108.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/l0181.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/L0487.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0705.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZA0758.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/T0549.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zc0473.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0235.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x0317.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/n0745.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/w0193.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0231.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB0922.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/M0470.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/i0688.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/K0001.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/P0210.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0187.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/p0034.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0357.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/s0005.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/U0445.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1153.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0158.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0684.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/q0235.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1346.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0806.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/M0041.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/J0463.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/b0307.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/n0762.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Q0615.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZA0035.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB0939.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X1603.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/y1206.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0753.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x1460.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/W0605.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0172.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x1332.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x0937.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0144.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/l0380.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zc0665.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZC1159.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e0015.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0526.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/C0150.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/L0648.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/w0567.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0325.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/F0111.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e0691.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/s0345.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/S0268.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/H0532.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/K0269.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/j0682.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x1484.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0946.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/k0531.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/c0381.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/s0096.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0079.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/o0669.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Y0711.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1383.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/y0794.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0546.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/o0406.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zc0257.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0270.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/a0956.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/T0574.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/v0753.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/W0187.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/m0023.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X1709.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/n1063.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/E0117.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/S0433.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0555.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/K0540.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/i0246.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/S0343.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/k0133.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0144.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/a0742.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0226.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N1042.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/A0902.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/C0101.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/T0653.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/R0088.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/P0549.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X1072.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0979.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB0585.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0892.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/X0177.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0926.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zc0140.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1252.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N0698.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/I0784.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/L0615.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/e0589.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/T0170.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/B0285.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/V0270.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Y0919.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/s0368.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/n0395.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/za0559.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x1242.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/P0395.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zc1582.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O0298.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb0808.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/x1131.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/Y0593.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb0917.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/w0323.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/M0476.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/J0068.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/j0635.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/P0407.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/N1018.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/l0369.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZC0339.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/O1228.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB1182.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZB1001.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/M0161.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/k0527.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/u0096.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/H0042.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/E0644.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/zb1104.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/ZA1062.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/k0460.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/u0050.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/k0006.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/j0284.png,0
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/drowsy/W0297.png,1
/home/safreen/Desktop/safreen/3-1/ML Lab/AlertDrive/data/processed_ddd/notdrowsy/y0592.png,0
